"plz","name","email"
"56322","Spay","info@spay.de"
"56323","Hünenfeld","info@hunenfeld.de"
"56333","Winningen","info@winningen.de"
"56335","Neuhäusel","info@vg-montabaur.de"
"56337","Arzbach","info@arzbach.de"
"56340","Büchelborn","info@buchelborn.de"
"56341","Filsen","info@filsen.de"
"56346","Bornsmühle","info@bornsmuhle.de"
"56348","Bornich","info@bornich.de"
"56349","Kaub","info@kaub.de"
"56370","Allendorf","info@allendorf.de"
"56427","Siershahn","info@siershahn.de"
"56428","Dernbach (Westerwald)","info@dernbach-westerwald.de"
"56462","Hilpischmühle","info@hilpischmuhle.de"
"56470","Bad Marienberg (Westerwald)","info@bad-marienberg-westerwald.de"
"56472","Dammühle","info@dammuhle.de"
"56584","Anhausen","info@anhausen.de"
"56588","Bremscheid","info@bremscheid.de"
"56589","Datzeroth","info@datzeroth.de"
"56593","Bürdenbach","info@vg-altenkirchen-flammersfeld.de"
"56594","Willroth","info@willroth.de"
"56598","Verbandsgemeinde Bad Hönningen","ordnungsverwaltung@bad-hoenningen-vg.de"
"56630","Kretz","info@kretz.de"
"56648","Saffig","info@saffig.de"
"56651","Brenk","info@brenk.de"
"56653","Glees","info@glees.de"
"56745","Bell","info@bell.de"
"56746","Hohenleimbach","info@hohenleimbach.de"
"56753","Mertloch","info@mertloch.de"
"56754","Binningen","info@binningen.de"
"56761","Brachtendorf","info@brachtendorf.de"
"56766","Auderath","info@auderath.de"
"56767","Gunderath","info@gunderath.de"
"56769","Arbach","info@arbach.de"
"56818","Klotten","info@klotten.de"
"56821","Ellenz-Poltersdorf","info@ellenz-poltersdorf.de"
"56823","Büchel","info@buchel.de"
"56825","Beuren","info@beuren.de"
"56828","Alflen","info@alflen.de"
"56829","Brieden","info@brieden.de"
"56843","Burg (Mosel)","info@burg-mosel.de"
"56850","Briedeler Heck","info@briedeler-heck.de"
"56861","Reil","info@reil.de"
"56864","Bad Bertrich","info@bad-bertrich.de"
"56865","Blankenrath","info@blankenrath.de"
"56867","Briedel","info@briedel.de"
"56869","Mastershausen","info@mastershausen.de"
"57339","Erndtebrück","info@erndtebrueck.de"
"57399","Kirchhundem","info@kirchhundem.de"
"57489","Drolshagen","info@drolshagen.de"
"57562","Herdorf","info@herdorf.de"
"57577","Hamm (Sieg)","info@hamm-sieg.de"
"57578","Elkenroth","info@elkenroth.de"
"57580","Elben","poststelle@vg-bg.de"
"57581","Katzwinkel (Sieg)","info@katzwinkel-sieg.de"
"57583","Mörlen","info@moerlen-westerwald.de"
"57584","Scheuerfeld","info@scheuerfeld.de"
"57587","Birken-Honigsessen","info@birken-honigsessen.de"
"57589","Birkenbeul","info@birkenbeul.de"
"57612","Birnbach","info@birnbach.de"
"57614","Berod bei Hachenburg","info@berod-bei-hachenburg.de"
"57632","Berzhausen","info@berzhausen.de"
"57635","Ersfeld","info@ersfeld.de"
"57636","Mammelzen","info@mammelzen.de"
"57638","Neitersen","info@neitersen.de"
"57639","Oberdreis","info@oberdreis.de"
"57641","Oberlahr","info@oberlahr.de"
"57642","Alpenrod","info@alpenrod.de"
"57644","Hattert","info@hattert.de"
"57645","Kellershof","info@kellershof.de"
"57647","Enspel","info@enspel.de"
"57648","Bölsberg","info@bad-marienberg.de"
"58739","Wickede (Ruhr)","info@wickede-ruhr.de"
"58849","Herscheid","post@herscheid.de"
"59964","Medebach","info@medebach.de"
"59969","Hallenberg","info@stadt-hallenberg.de"
"63546","Hammersbach","info@hammersbach.de"
"63637","Jossgrund","info@jossgrund.de"
"63639","Flörsbachtal","info@floersbachtal.de"
"63828","Kleinkahl","info@kleinkahl.de"
"63829","Krombach","info@krombach.de"
"63831","Wiesen","info@wiesen.de"
"63849","Leidersbach","info@leidersbach.de"
"63853","Mömlingen","info@moemlingen.de"
"63860","Rothenbuch","info@rothenbuch.de"
"63863","Eschau","rathaus@eschau.de"
"63869","Heigenbrücken","info@heigenbruecken.de"
"63871","Heinrichsthal","info@heinrichsthal.de"
"63874","Dammbach","info@dammbach.de"
"63875","Mespelbrunn","info@mespelbrunn.de"
"63879","Weibersbrunn","info@weibersbrunn.de"
"63925","Brunnthal","info@brunnthal.de"
"63928","Eichenbühl","info@eichenbuehl.de"
"63931","Kirchzell","info@kirchzell.de"
"63933","Mönchberg","info@moenchberg.de"
"63934","Röllbach","info@roellbach.de"
"63936","Schneeberg","info@schneeberg.de"
"63937","Weilbach","info@weilbach.de"
"63939","Wörth a. Main","info@worth-a-main.de"
"64395","Brensbach","info@brensbach.de"
"64397","Modautal","info@modautal.de"
"64407","Fränkisch-Crumbach","info@fraenkisch-crumbach.de"
"64589","Stockstadt am Rhein","info@stockstadt-am-rhein.de"
"64689","Grasellenbach","info@grasellenbach.de"
"64750","Lützelbach","info@luetzelbach.de"
"64753","Brombachtal","info@brombachtal.de"
"64757","Unter-Hainbrunn","info@unter-hainbrunn.de"
"65614","Beselich","info@beselich.de"
"65624","Altendiez","info@altendiez.de"
"65626","Birlenbach","info@birlenbach.de"
"65629","Niederneisen","info@niederneisen.de"
"66484","Althornbach","ordnungsamt@vgtw.de"
"66500","Buchholzbergerhof","info@buchholzbergerhof.de"
"66501","Großbundenbach","info@grossbundenbach.de"
"66504","Bottenbach","info@bottenbach.de"
"66506","Maßweiler","info@massweiler.de"
"66507","Reifenberg","ordnungsamt@vgtw.de"
"66509","Rieschweiler-Mühlbach","info@vgtw.de"
"66862","Kindsbach","info@kindsbach.de"
"66885","Altenglan","info@altenglan.de"
"66887","Bosenbach","info@vgka.de"
"66901","Schönenberg-Kübelberg","info@schoenenberg-kuebelberg.de"
"66903","Altenkirchen","info@altenkirchen.de"
"66904","Brücken (Pfalz)","info@brucken-pfalz.de"
"66957","Eppenbrunn","info@eppenbrunn.de"
"66981","Münchweiler an der Rodalb","info@munchweiler-an-der-rodalb.de"
"66996","Schönau (Pfalz)","info@schoenau-pfalz.de"
"67126","Hochdorf-Assenheim","info@hochdorf-assenheim.de"
"67136","Fußgönheim","info@vg-maxdorf.de"
"67147","Forst an der Weinstraße","info@forst-an-der-weinstrasse.de"
"67150","Niederkirchen","info@niederkirchen.de"
"67152","Ruppertsberg","info@ruppertsberg.de"
"67158","Ellerstadt","info@ellerstadt.de"
"67159","Friedelsheim","info@friedelsheim.de"
"67161","Gönnheim","info@goennheim.de"
"67166","Otterstadt","info@otterstadt.de"
"67167","Erpolzheim","info@erpolzheim.de"
"67271","Battenberg (Pfalz)","info@battenberg-pfalz.de"
"67280","Ebertsheim","info@ebertsheim.de"
"67281","Kirchheim an der Weinstraße","info@kirchheim.de"
"67283","Obrigheim (Pfalz)","verkehr@vg-l.de"
"67294","Bischheim","info@bischheim.de"
"67295","Bolanden","info@bolanden.de"
"67297","Marnheim","info@marnheim.de"
"67305","Ochsenbusch","info@ochsenbusch.de"
"67311","Tiefenthal","info@tiefenthal.de"
"67316","Carlsberg","info@carlsberg.de"
"67317","Altleiningen","info@altleiningen.de"
"67319","Lauberhof","info@lauberhof.de"
"67374","Hanhofen","info@hanhofen.de"
"67377","Gommersheim","info@gommersheim.de"
"67378","Zeiskam","info@zeiskam.de"
"67468","Neidenfels","info@neustadt.de"
"67472","Esthal","info@vg-lambrecht.de"
"67473","Lindenberg","info@lindenberg.de"
"67475","Weidenthal","info@weidenthal.de"
"67482","Altdorf","info@altdorf.de"
"67575","Eich","info@eich.de"
"67577","Alsheim","info@alsheim.de"
"67578","Gimbsheim","poststelle@vg-eich.de"
"67580","Hamm am Rhein","info@hamm-am-rhein.de"
"67582","Mettenheim","info@mettenheim.de"
"67590","Monsheim","info@monsheim.de"
"67592","Flörsheim-Dalsheim","info@vg-monsheim.de"
"67599","Gundheim","kvd@vg-wonnegau.de"
"67680","Eichenbachermühle","info@eichenbachermuhle.de"
"67685","Erzenhausen","ordnungsamt@vg-weilerbach.de"
"67693","Fischbach","info@fischbach.de"
"67700","Niederkirchen","info@niederkirchen.de"
"67701","Schallodenbach","info@schallodenbach.de"
"67705","Finsterbrunnertal","info@finsterbrunnertal.de"
"67706","Krickenbach","info@krickenbach.de"
"67707","Karlsthal Bahnhof","info@karlsthal-bahnhof.de"
"67715","Geiselberg","info@geiselberg.de"
"67716","Heltersberg","info@heltersberg.de"
"67718","Schmalenberg","info@schmalenberg.de"
"67724","Gehrweiler","info@gehrweiler.de"
"67731","Otterbach","info@otterbach.de"
"67732","Hirschhorn","info@hirschhorn.de"
"67734","Katzweiler","postfach@otterbach-otterberg.de"
"67735","Mehlbach","info@mehlbach.de"
"67737","Frankelbach","info@frankelbach.de"
"67744","Cronenberg","info@cronenberg.de"
"67745","Grumbach","info@grumbach.de"
"67746","Langweiler","info@langweiler.de"
"67748","Odenbach","info@odenbach.de"
"67752","Oberweiler-Tiefenbach","info@oberweiler-tiefenbach.de"
"67753","Aschbach","info@aschbach.de"
"67754","Eßweiler","info@essweiler.de"
"67756","Hinzweiler","info@hinzweiler.de"
"67757","Kreimbach-Kaulbach","info@kreimbach-kaulbach.de"
"67759","Nußbach","info@nussbach.de"
"67811","Dielkirchen","info@dielkirchen.de"
"67813","Gerbach","info@gerbach.de"
"67816","Dreisen","info@dreisen.de"
"67819","Kriegsfeld","info@kriegsfeld.de"
"67822","Bremricherhof","info@bremricherhof.de"
"67823","Bergmühle","info@bergmuhle.de"
"67824","Feilbingert","info@feilbingert.de"
"67826","Hallgarten","info@hallgarten.de"
"67827","Becherbach","info@becherbach.de"
"67829","Callbach","info@callbach.de"
"68649","Groß-Rohrheim","info@gross-rohrheim.de"
"69251","Gaiberg","info@gaiberg.de"
"69257","Wiesenbach","katja.schmitt@wiesenbach-online.de"
"69259","Wilhelmsfeld","info@wilhelmsfeld.de"
"69436","Schönbrunn","info@schonbrunn.de"
"69437","Neckargerach","info@neckargerach.de"
"71120","Grafenau","info@grafenau.de"
"71282","Hemmingen","vollzugsdienst@hemmingen.de"
"71297","Mönsheim","info@monsheim.de"
"71576","Burgstetten","info@burgstetten.de"
"71577","Großerlach","info@grosserlach.de"
"71735","Eberdingen","timo.genditzki@eberdingen.de"
"71737","Kirchberg an der Murr","info@kirchberg-an-der-murr.de"
"72135","Dettenhausen","info@dettenhausen.de"
"72147","Nehren","fcani@gvv-steinlach-wiesaz.de"
"72189","Vöhringen","info@vohringen.de"
"72221","Haiterbach","info@haiterbach.de"
"72226","Simmersfeld","info@simmersfeld.de"
"72227","Egenhausen","info@egenhausen.de"
"72275","Alpirsbach","info@alpirsbach.de"
"72290","Loßburg","info@lossburg.de"
"72294","Grömbach","info@grombach.de"
"72296","Schopfloch","info@schopfloch.de"
"72299","Wörnersberg","info@woernersberg.de"
"72355","Schömberg","info@schomberg.de"
"72356","Dautmergen","info@dautmergen.de"
"72358","Dormettingen","info@dormettingen.de"
"72359","Dotternhausen","info@dotternhausen.de"
"72361","Hausen am Tann","info@hausen-am-tann.de"
"72362","Nusplingen","info@nusplingen.de"
"72364","Obernheim","info@obernheim.de"
"72365","Ratshausen","info@ratshausen.de"
"72367","Weilen unter den Rinnen","info@weilen-unter-den-rinnen.de"
"72369","Zimmern unter der Burg","info@zimmern-unter-der-burg.de"
"72414","Rangendingen","info@rangendingen.de"
"72415","Grosselfingen","info@grosselfingen.de"
"72417","Jungingen","info@jungingen.de"
"72419","Neufra","info@neufra.de"
"72475","Bitz","info@bitz.de"
"72477","Schwenningen","info@schwenningen.de"
"72479","Straßberg","info@strassberg.de"
"72501","Gammertingen","info@gammertingen.de"
"72510","Stetten am kalten Markt","info@stetten-am-kalten-markt.de"
"72511","Bingen","info@bingen.de"
"72513","Hettingen","info@hettingen.de"
"72516","Scheer","info@scheer.de"
"72517","Sigmaringendorf","info@sigmaringendorf.de"
"72531","Hohenstein","info@hohenstein.de"
"72534","Hayingen","info@hayingen.de"
"72535","Heroldstatt","info@heroldstatt.de"
"72537","Mehrstetten","info@mehrstetten.de"
"72539","Pfronstetten","info@pfronstetten.de"
"72582","Grabenstetten","info@grabenstetten.de"
"72584","Hülben","info@huelben.de"
"72587","Römerstein","info@romerstein.de"
"72589","Westerheim","info@westerheim.de"
"72655","Altdorf","info@altdorf.de"
"72657","Altenriet","info@altenriet.de"
"72660","Beuren","info@beuren.de"
"72661","Grafenberg","info@grafenberg.de"
"72664","Kohlberg","info@kohlberg.de"
"72666","Neckartailfingen","hauptamt@neckartailfingen.de"
"72667","Schlaitdorf","rathaus@schlaitdorf.de"
"72813","Oberer Lindenhof","info@oberer-lindenhof.de"
"72820","Sonnenbühl","info@sonnenbuehl.de"
"73092","Heiningen","bussgeldstelle@lkgp.de"
"73104","Börtlingen","info@boertlingen.de"
"73107","Eschenbach","info@eschenbach.de"
"73108","Gammelshausen","info@gammelshausen.de"
"73110","Hattenhofen","info@hattenhofen.de"
"73111","Lauterstein","info@lauterstein.de"
"73114","Schlat","info@schlat.de"
"73268","Erkenbrechtsweiler","info@erkenbrechtsweiler.de"
"73271","Holzmaden","info@holzmaden.de"
"73272","Neidlingen","info@neidlingen.de"
"73277","Owen","info@owen.de"
"73278","Schlierbach","info@schlierbach.de"
"73326","Deggingen","info@deggingen.de"
"73333","Gingen an der Fils","info@gingen-an-der-fils.de"
"73340","Amstetten","info@amstetten.de"
"73345","Drackenstein","info@drackenstein.de"
"73450","Neresheim","info@neresheim.de"
"73466","Lauchheim","info@lauchheim.de"
"73469","Riesbürg","info@riesbuerg.de"
"73485","Ellrichsbronn","info@ellrichsbronn.de"
"73488","Ellenberg","info@ellenberg.de"
"73489","Jagstzell","info@jagstzell.de"
"73491","Neuler","info@neuler.de"
"73492","Rainau","info@rainau.de"
"73494","Rosenberg","info@rosenberg.de"
"73497","Tannhausen","info@tannhausen.de"
"73499","Wört","info@gemeinde-woert.de"
"73557","Mutlangen","info@mutlangen.de"
"73563","Mögglingen","info@moegglingen.de"
"73565","Mooswiese","info@mooswiese.de"
"73566","Bartholomä","info@bartholomae.de"
"73568","Durlangen","info@durlangen.de"
"73569","Bräunlesrain","info@braunlesrain.de"
"73571","Göggingen","info@goggingen.de"
"73572","Heuchlingen","info@heuchlingen.de"
"73574","Iggingen","info@iggingen.de"
"73575","Leinzell","info@leinzell.de"
"73577","Heiligenbruck","info@heiligenbruck.de"
"73579","Schechingen","info@schechingen.de"
"73669","Lichtenwald","info@lichtenwald.de"
"74214","Schöntal","info@schoental.de"
"74238","Krautheim","info@krautheim.de"
"74252","Massenbachhausen","info@massenbachhausen.de"
"74379","Ingersheim","info@ingersheim.de"
"74392","Freudental","info@freudental.de"
"74394","Hessigheim","info@hessigheim.de"
"74397","Pfaffenhofen","info@pfaffenhofen.de"
"74417","Gschwend","info@gschwend.de"
"74423","Obersontheim","info@obersontheim.de"
"74424","Bühlertann","info@buehlertann.de"
"74429","Sulzbach-Laufen","info@sulzbach-laufen.de"
"74532","Ilshofen","info@ilshofen.de"
"74535","Mainhardt","info@mainhardt.de"
"74542","Braunsbach","info@braunsbach.de"
"74544","Michelbach an der Bilz","info@michelbach-an-der-bilz.de"
"74549","Wolpertshausen","info@wolpertshausen.de"
"74572","Blaufelden","info@blaufelden.de"
"74579","Buchmühle","info@buchmuhle.de"
"74582","Gerabronn","info@gerabronn.de"
"74585","Horschhof","info@horschhof.de"
"74586","Frankenhardt","info@frankenhardt.de"
"74592","Kirchberg an der Jagst","info@kirchberg-an-der-jagst.de"
"74594","Gumpenweiler","info@gumpenweiler.de"
"74599","Wallhausen","info@wallhausen.de"
"74635","Kupferzell","info@kupferzell.de"
"74670","Forchtenberg","stadt@forchtenberg.de"
"74673","Mulfingen","info@mulfingen.de"
"74676","Niedernhall","info@niedernhall.de"
"74677","Dörzbach","info@doerzbach.de"
"74679","Weißbach","info@weissbach.de"
"74743","Seckach","info@seckach.de"
"74744","Ahorn","info@ahorn.de"
"74915","Waibstadt","info@waibstadt.de"
"74918","Angelbachtal","info@angelbachtal.de"
"74921","Helmstadt-Bargen","info@helmstadt-bargen.de"
"74924","Neckarbischofsheim","info@neckarbischofsheim.de"
"74925","Epfenbach","info@epfenbach.de"
"74931","Lobbach","info@lobbach.de"
"74933","Neidenstein","info@neidenstein.de"
"74934","Reichartshausen","info@reichartshausen.de"
"75056","Sulzfeld","info@sulzfeld.de"
"75057","Kürnbach","info@kuernbach.de"
"75059","Egonmühle","info@egonmuhle.de"
"75233","Tiefenbronn","info@tiefenbronn.de"
"75239","Eisingen","info@eisingen.de"
"75245","Neulingen","info@neulingen.de"
"75249","Kieselbronn","info@kieselbronn.de"
"75328","Schömberg","info@schomberg.de"
"75335","Dobel","info@dobel.de"
"75337","Enzklösterle","info@enzkloesterle.de"
"75339","Höfen an der Enz","info@hofen-an-der-enz.de"
"75387","Neubulach","info@neubulach.de"
"75389","Neuweiler","info@neuweiler.de"
"75392","Deckenpfronn","info@deckenpfronn.de"
"75394","Oberreichenbach","info@oberreichenbach.de"
"75395","Ostelsheim","info@ostelsheim.de"
"76467","Bietigheim","gemeinde@bietigheim.de"
"76474","Au am Rhein","info@au-am-rhein.de"
"76476","Bischweier","info@bischweier.de"
"76479","Steinmauern","info@steinmauern.de"
"76597","Loffenau","info@loffenau.de"
"76709","Kronau","info@kronau.de"
"76773","Kuhardt","info@kuhardt.de"
"76774","Leimersheim","info@leimersheim.de"
"76777","Neupotz","info@neupotz.de"
"76779","Salmbacher Passage","info@salmbacher-passage.de"
"76833","Böchingen","info@bochingen.de"
"76835","Burrweiler","info@burrweiler.de"
"76865","Insheim","info@insheim.de"
"77740","Bad Peterstal-Griesbach","info@bad-peterstal-griesbach.de"
"77749","Hohberg","info@hohberg.de"
"77770","Durbach","info@durbach.de"
"77773","Schenkenzell","info@schenkenzell.de"
"77781","Biberach","info@biberach.de"
"77791","Berghaupten","info@berghaupten.de"
"77796","Mühlenbach","info@muhlenbach.de"
"77836","Rheinmünster","info@rheinmuenster.de"
"77839","Lichtenau","stadt@lichtenau-baden.de"
"77883","Ottenhöfen im Schwarzwald","info@ottenhofen-im-schwarzwald.de"
"77886","Lauf","info@lauf.de"
"77887","Sasbachwalden","info@sasbachwalden.de"
"77960","Seelbach","info@seelbach.de"
"77978","Schuttertal","info@schuttertal.de"
"78083","Dauchingen","info@dauchingen.de"
"78089","Unterkirnach","info@unterkirnach.de"
"78136","Schonach im Schwarzwald","info@schonach-im-schwarzwald.de"
"78141","Schönwald im Schwarzwald","info@schonwald-im-schwarzwald.de"
"78147","Vöhrenbach","info@voehrenbach.de"
"78148","Gütenbach","info@guetenbach.de"
"78187","Geisingen","info@geisingen.de"
"78253","Eigeltingen","info@eigeltingen.de"
"78269","Volkertshausen","info@volkertshausen.de"
"78343","Gaienhofen","info@gaienhofen.de"
"78351","Bodman-Ludwigshafen","info@bodman-ludwigshafen.de"
"78354","Sipplingen","info@sipplingen.de"
"78355","Hohenfels","info@hohenfels.de"
"78357","Mühlingen","info@muehlingen.de"
"78554","Aldingen","info@aldingen.de"
"78559","Gosheim","info@gosheim.de"
"78564","Reichenbach am Heuberg","info@reichenbach-am-heuberg.de"
"78567","Fridingen an der Donau","info@fridingen-an-der-donau.de"
"78570","Mühlheim an der Donau","info@muhlheim-an-der-donau.de"
"78576","Emmingen-Liptingen","info@emmingen-liptingen.de"
"78579","Neuhausen ob Eck","info@neuhausen-ob-eck.de"
"78580","Bärenthal","info@baerenthal.de"
"78583","Böttingen","info@bottingen.de"
"78585","Bubsheim","info@bubsheim.de"
"78586","Deilingen","info@deilingen.de"
"78588","Denkingen","info@denkingen.de"
"78589","Dürbheim","info@duerbheim.de"
"78591","Durchhausen","info@durchhausen.de"
"78592","Egesheim","info@egesheim.de"
"78594","Gunningen","info@gunningen.de"
"78595","Hausen ob Verena","info@hausen-ob-verena.de"
"78597","Irndorf","info@irndorf.de"
"78598","Königsheim","info@gemeinde-koenigsheim.de"
"78600","Kolbingen","info@kolbingen.de"
"78601","Mahlstetten","info@mahlstetten.de"
"78603","Renquishausen","info@renquishausen.de"
"78604","Rietheim-Weilheim","info@rietheim-weilheim.de"
"78607","Talheim","info@talheim.de"
"78662","Bösingen","info@bosingen.de"
"78664","Eschbronn","info@eschbronn.de"
"78665","Frittlingen","info@frittlingen.de"
"78667","Villingendorf","info@villingendorf.de"
"78669","Wellendingen","info@wellendingen.de"
"78730","Lauterbach","info@lauterbach.de"
"78733","Aichhalden","info@aichhalden.de"
"78736","Epfendorf","info@epfendorf.de"
"78737","Fluorn-Winzeln","info@fluorn-winzeln.de"
"78739","Hardt","info@hardt.de"
"79215","Biederbach","info@biederbach.de"
"79244","Münstertal","info@munstertal.de"
"79252","Stegen","ordnungsrecht@lkbh.de"
"79256","Buchenbach","info@buchenbach.de"
"79263","Simonswald","info@simonswald.de"
"79274","St. Märgen","info@st-margen.de"
"79279","Vörstetten","bussgeldstelle@landkreis-emmendingen.de"
"79282","Ballrechten-Dottingen","gemeinde@ballrechten-dottingen.de"
"79285","Ebringen","gemeinde@ebringen.de"
"79288","Gottenheim","afo@freiburg.de"
"79291","Merdingen","info@merdingen.de"
"79292","Pfaffenweiler","info@pfaffenweiler.de"
"79297","Winden im Elztal","info@winden-im-elztal.de"
"79299","Wittnau","patricia.peter@lkbh.de"
"79348","Freiamt","info@freiamt.de"
"79350","Sexau","info@sexau.de"
"79353","Bahlingen am Kaiserstuhl","info@bahlingen-am-kaiserstuhl.de"
"79364","Malterdingen","info@malterdingen.de"
"79365","Rheinhausen","info@rheinhausen.de"
"79367","Weisweil","info@weisweil.de"
"79369","Wyhl am Kaiserstuhl","info@wyhl-am-kaiserstuhl.de"
"79410","Badenweiler","info@badenweiler.de"
"79415","Bad Bellingen","info@bad-bellingen.de"
"79426","Buggingen","info@buggingen.de"
"79589","Binzen","info@binzen.de"
"79592","Fischingen","info@fischingen.de"
"79594","Inzlingen","info@inzlingen.de"
"79595","Rümmingen","info@ruemmingen.de"
"79597","Schallbach","info@schallbach.de"
"79599","Wittlingen","info@wittlingen.de"
"79669","Zell im Wiesental","ordnungsamt@stadt-zell.de"
"79677","GVV Schönau im Schwarzwald","info@schoenau-im-schwarzwald.de"
"79682","Todtmoos","info@todtmoos.de"
"79685","Häg-Ehrsberg","info@hinterhag.de"
"79686","Hasel","info@hasel.de"
"79688","Hausen im Wiesental","info@hausen-im-wiesental.de"
"79692","Kleines Wiesental","info@kleines-wiesental.de"
"79694","Utzenfeld","info@utzenfeld.de"
"79695","Wieden","info@wieden.de"
"79733","Görwihl","info@goerwihl.de"
"79736","Rickenbach","info@rickenbach.de"
"79737","Herrischried","info@herrischried.de"
"79771","Klettgau","info@klettgau.de"
"79787","Lauchringen","info@lauchringen.de"
"79790","Küssaberg","info@kuessaberg.info"
"79798","Jestetten","info@jestetten.de"
"79802","Dettighofen","info@dettighofen.de"
"79804","Dogern","info@dogern.de"
"79805","Eggingen","info@eggingen.de"
"79807","Lottstetten","info@lottstetten.de"
"79853","Lenzkirch","info@lenzkirch.de"
"79868","Feldberg (Schwarzwald)","info@feldberg-schwarzwald.de"
"79871","Eisenbach (Hochschwarzwald)","info@eisenbach-hochschwarzwald.de"
"79872","Bernau im Schwarzwald","info@bernau-im-schwarzwald.de"
"79874","Breitnau","info@breitnau.de"
"79877","Friedenweiler","info@friedenweiler.de"
"79879","Wutach","info@wutach.de"
"82057","Icking","info@icking.de"
"82239","Alling","info@alling.de"
"82269","Geltendorf","info@geltendorf.de"
"82272","Moorenweis","info@moorenweis.de"
"82275","Emmering","info@emmering.de"
"82276","Adelshofen","info@adelshofen.de"
"82278","Althegnenberg","info@althegnenberg.de"
"82281","Egenhofen","info@egenhofen.de"
"82285","Hattenhofen","info@hattenhofen.de"
"82287","Jesenwang","info@jesenwang.de"
"82288","Kottgeisering","info@kottgeisering.de"
"82290","Landsberied","info@landsberied.de"
"82291","Mammendorf","info@mammendorf.de"
"82293","Mittelstetten","info@mittelstetten.de"
"82294","Oberschweinbach","info@oberschweinbach.de"
"82299","Türkenfeld","info@tuerkenfeld.de"
"82346","Andechs","info@andechs.de"
"82349","Frohnloh","info@frohnloh.de"
"82383","Hohenpeißenberg","info@hohenpeissenberg.de"
"82386","Huglfing","info@huglfing.de"
"82387","Antdorf","info@antdorf.de"
"82389","Böbing","info@boebing.de"
"82390","Eberfing","info@eberfing.de"
"82392","Habach","info@habach.de"
"82393","Iffeldorf","info@iffeldorf.de"
"82395","Obersöchering","info@soechering.eu"
"82396","Pähl","info@pahl.de"
"82399","Raisting","info@raisting.de"
"82401","Rottenbuch","info@rottenbuch.de"
"82402","Seeshaupt","info@seeshaupt.de"
"82404","Sindelsdorf","info@sindelsdorf.de"
"82405","Wessobrunn","info@wessobrunn.de"
"82407","Wielenbach","info@wielenbach.de"
"82409","Wildsteig","info@wildsteig.de"
"82432","Herzogstand","info@herzogstand.de"
"82433","Bad Kohlgrub","info@bad-kohlgrub.de"
"82435","Bad Bayersoien","info@bad-bayersoien.de"
"82436","Eglfing","info@eglfing.de"
"82438","Eschenlohe","info@eschenlohe.de"
"82439","Großweil","info@grossweil.de"
"82442","Saulgrub","info@saulgrub.de"
"82444","Schlehdorf","info@schlehdorf.de"
"82445","Schwaigen","info@schwaigen.de"
"82447","Spatzenhausen","info@spatzenhausen.de"
"82449","Uffing a. Staffelsee","info@uffing-a-staffelsee.de"
"82488","Ettal","info@ettal.de"
"82493","Elmau","info@elmau.de"
"82494","Krün","info@krun.de"
"82497","Unterammergau","info@unterammergau.de"
"82499","Wallgau","info@wallgau.de"
"82541","Münsing","info@muensing.de"
"82544","Egling","info@egling.de"
"82549","Königsdorf","info@konigsdorf.de"
"83064","Raubling","info@raubling.de"
"83093","Bad Endorf","ordnungsamt@bad-endorf.de"
"83098","Brannenburg","info@brannenburg.de"
"83104","Tuntenhausen","info@tuntenhausen.de"
"83112","Frasdorf","info@frasdorf.de"
"83115","Neubeuern","info@neubeuern.de"
"83122","Samerberg","info@samerberg.de"
"83125","Eggstätt","info@eggstaett.de"
"83126","Flintsbach a. Inn","info@flintsbach-a-inn.de"
"83128","Halfing","info@halfing.de"
"83129","Höslwang","info@hoeslwang.de"
"83131","Nußdorf a. Inn","info@nussdorf-a-inn.de"
"83132","Pittenhart","info@pittenhart.de"
"83134","Prutting","info@prutting.de"
"83135","Schechen","info@schechen.de"
"83137","Schonstett","info@schonstett.de"
"83139","Söchtenau","info@soechtenau.de"
"83236","Übersee","info@ubersee.de"
"83246","Unterwössen","info@unterwoessen.de"
"83250","Fahrnpoint","info@fahrnpoint.de"
"83254","Breitbrunn a. Chiemsee","info@breitbrunn-a-chiemsee.de"
"83256","Chiemsee","info@chiemsee.de"
"83257","Gstadt a. Chiemsee","info@gstadt-a-chiemsee.de"
"83259","Schleching","info@schleching.de"
"83308","Trostberg","info@trostberg.de"
"83313","Siegsdorf","info@siegsdorf.de"
"83324","Ruhpolding","info@ruhpolding.de"
"83329","Gänsberg","info@gansberg.de"
"83334","Inzell","info@inzell.de"
"83346","Bergen","info@bergen.de"
"83349","Palling","info@palling.de"
"83352","Altenmarkt a.d.Alz","info@altenmarkt-a-d-alz.de"
"83355","Grabenstätt","info@grabenstaett.de"
"83358","Grafenanger","info@grafenanger.de"
"83361","Kienberg","info@kienberg.de"
"83362","Surberg","info@surberg.de"
"83365","Nußdorf","info@nussdorf.de"
"83367","Ebing","info@ebing.de"
"83368","St Georgen","info@st-georgen.de"
"83370","Seeon","info@seeon.de"
"83371","Stein a.d.Traun","info@stein-a-d-traun.de"
"83373","Taching a. See","info@taching-a-see.de"
"83374","Traunwalchen","info@traunwalchen.de"
"83376","Apperting","info@apperting.de"
"83377","Lug","info@lug.de"
"83379","Wonneberg","info@wonneberg.de"
"83413","Fridolfing","info@fridolfing.de"
"83416","Saaldorf-Surheim","info@saaldorf-surheim.de"
"83417","Kirchanschöring","info@kirchanschoering.info"
"83454","Anger","info@anger.de"
